# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-11-12 16:15:49 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10194200 CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10194200
#            TS   parameter     statistic     Description
#        143798       00060     00003     Discharge, cubic feet per second (Mean)
#        237564       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143798_00060_00003	143798_00060_00003_cd	237564_00065_00003	237564_00065_00003_cd
USGS	10194200	2015-04-18	24.0	A		
USGS	10194200	2015-04-19	24.4	A		
USGS	10194200	2015-04-20	24.1	A		
USGS	10194200	2015-04-21	24.3	A		
USGS	10194200	2015-04-22	25.7	A		
USGS	10194200	2015-04-23	26.2	A		
USGS	10194200	2015-04-24	27.0	A		
USGS	10194200	2015-04-25	31.4	A		
USGS	10194200	2015-04-26	32.9	A		
USGS	10194200	2015-04-27	31.5	A		
USGS	10194200	2015-04-28	34.2	A		
USGS	10194200	2015-04-29	37.5	A		
USGS	10194200	2015-04-30	46.0	A		
USGS	10194200	2015-05-01	51.7	A		
USGS	10194200	2015-05-02	56.1	A		
USGS	10194200	2015-05-03	59.0	A		
USGS	10194200	2015-05-04	61.7	A		
USGS	10194200	2015-05-05	65.8	A		
USGS	10194200	2015-05-06	69.6	A		
USGS	10194200	2015-05-07	67.5	A		
USGS	10194200	2015-05-08	61.4	A		
USGS	10194200	2015-05-09	64.4	A		
USGS	10194200	2015-05-10	60.9	A		
USGS	10194200	2015-05-11	59.4	A		
USGS	10194200	2015-05-12	60.6	A		
USGS	10194200	2015-05-13	63.6	A		
USGS	10194200	2015-05-14	64.7	A		
USGS	10194200	2015-05-15	66.1	A		
USGS	10194200	2015-05-16	62.2	A		
USGS	10194200	2015-05-17	60.3	A		
USGS	10194200	2015-05-18	59.0	A		
USGS	10194200	2015-05-19	58.6	A		
USGS	10194200	2015-05-20	58.4	A		
USGS	10194200	2015-05-21	57.6	A		
USGS	10194200	2015-05-22	58.3	A		
USGS	10194200	2015-05-23	61.6	A		
USGS	10194200	2015-05-24	59.8	A		
USGS	10194200	2015-05-25	58.6	A		
USGS	10194200	2015-05-26	71.0	A		
USGS	10194200	2015-05-27	107	A		
USGS	10194200	2015-05-28	118	A		
USGS	10194200	2015-05-29	114	A		
USGS	10194200	2015-05-30	106	A		
USGS	10194200	2015-05-31	103	A		
USGS	10194200	2015-06-01	106	A		
USGS	10194200	2015-06-02	105	A		
USGS	10194200	2015-06-03	100	A		
USGS	10194200	2015-06-04	90.8	A		
USGS	10194200	2015-06-05	82.8	A		
USGS	10194200	2015-06-06	76.0	A		
USGS	10194200	2015-06-07	71.8	A		
USGS	10194200	2015-06-08	65.4	A		
USGS	10194200	2015-06-09	62.7	A		
USGS	10194200	2015-06-10	107	A		
USGS	10194200	2015-06-11	156	A		
USGS	10194200	2015-06-12	116	A		
USGS	10194200	2015-06-13	107	A		
USGS	10194200	2015-06-14	99.5	A		
USGS	10194200	2015-06-15	91.9	A		
USGS	10194200	2015-06-16	88.1	A		
USGS	10194200	2015-06-17	84.5	A		
USGS	10194200	2015-06-18	75.9	A		
USGS	10194200	2015-06-19	66.0	A		
USGS	10194200	2015-06-20	62.4	A		
USGS	10194200	2015-06-21	59.2	A		
USGS	10194200	2015-06-22	57.1	A		
USGS	10194200	2015-06-23	53.1	A		
USGS	10194200	2015-06-24	50.0	A		
USGS	10194200	2015-06-25	47.4	A		
USGS	10194200	2015-06-26	41.5	A		
USGS	10194200	2015-06-27	42.2	A		
USGS	10194200	2015-06-28	39.4	A		
USGS	10194200	2015-06-29	37.5	A		
USGS	10194200	2015-06-30	38.3	A		
USGS	10194200	2015-07-01	36.8	A		
USGS	10194200	2015-07-02	33.3	A		
USGS	10194200	2015-07-03	31.8	A		
USGS	10194200	2015-07-04	33.6	A		
USGS	10194200	2015-07-05	34.6	A		
USGS	10194200	2015-07-06	32.4	A		
USGS	10194200	2015-07-07	32.4	A		
USGS	10194200	2015-07-08	28.6	A		
USGS	10194200	2015-07-09	25.6	A		
USGS	10194200	2015-07-10	26.1	A		
USGS	10194200	2015-07-11	24.7	A		
USGS	10194200	2015-07-12	23.4	A		
USGS	10194200	2015-07-13	21.7	A		
USGS	10194200	2015-07-14	20.7	A		
USGS	10194200	2015-07-15	19.3	A		
USGS	10194200	2015-07-16	17.9	A		
USGS	10194200	2015-07-17	17.6	A		
USGS	10194200	2015-07-18	17.5	A		
USGS	10194200	2015-07-19	19.2	A		
USGS	10194200	2015-07-20	19.7	A		
USGS	10194200	2015-07-21	20.7	A		
USGS	10194200	2015-07-22	19.5	A		
USGS	10194200	2015-07-23	18.7	A		
USGS	10194200	2015-07-24	18.0	A		
USGS	10194200	2015-07-25	17.2	A		
USGS	10194200	2015-07-26	17.0	A		
USGS	10194200	2015-07-27	16.6	A		
USGS	10194200	2015-07-28	16.8	A		
USGS	10194200	2015-07-29	16.1	A		
USGS	10194200	2015-07-30	15.3	A		
USGS	10194200	2015-07-31	15.1	A		
USGS	10194200	2015-08-01	14.5	A		
USGS	10194200	2015-08-02	15.7	A		
USGS	10194200	2015-08-03	17.5	A		
USGS	10194200	2015-08-04	16.1	A		
USGS	10194200	2015-08-05	14.5	A		
USGS	10194200	2015-08-06	14.6	A		
USGS	10194200	2015-08-07	14.9	A		
USGS	10194200	2015-08-08	15.4	A		
USGS	10194200	2015-08-09	14.3	A		
USGS	10194200	2015-08-10	13.9	A		
USGS	10194200	2015-08-11	15.1	A		
USGS	10194200	2015-08-12	16.6	A		
USGS	10194200	2015-08-13	16.3	A		
USGS	10194200	2015-08-14	15.3	A		
USGS	10194200	2015-08-15	13.6	A		
USGS	10194200	2015-08-16	13.4	A		
USGS	10194200	2015-08-17	12.9	A		
USGS	10194200	2015-08-18	12.3	A		
USGS	10194200	2015-08-19	12.1	A		
USGS	10194200	2015-08-20	12.2	A		
USGS	10194200	2015-08-21	12.2	A		
USGS	10194200	2015-08-22	11.9	A		
USGS	10194200	2015-08-23	11.5	A		
USGS	10194200	2015-08-24	11.2	A		
USGS	10194200	2015-08-25	19.2	A		
USGS	10194200	2015-08-26	13.9	A		
USGS	10194200	2015-08-27	13.9	A		
USGS	10194200	2015-08-28	13.0	A		
USGS	10194200	2015-08-29	12.4	A		
USGS	10194200	2015-08-30	11.6	A		
USGS	10194200	2015-08-31	11.6	A		
USGS	10194200	2015-09-01	11.5	A		
USGS	10194200	2015-09-02	11.0	A		
USGS	10194200	2015-09-03	10.7	A		
USGS	10194200	2015-09-04	10.7	A		
USGS	10194200	2015-09-05	10.5	A		
USGS	10194200	2015-09-06	10.6	A		
USGS	10194200	2015-09-07	12.2	A		
USGS	10194200	2015-09-08	12.9	A		
USGS	10194200	2015-09-09	11.6	A		
USGS	10194200	2015-09-10	11.2	A		
USGS	10194200	2015-09-11	10.8	A		
USGS	10194200	2015-09-12	10.4	A		
USGS	10194200	2015-09-13	10.4	A		
USGS	10194200	2015-09-14	11.0	A		
USGS	10194200	2015-09-15	14.0	A		
USGS	10194200	2015-09-16	14.9	A		
USGS	10194200	2015-09-17	14.7	A		
USGS	10194200	2015-09-18	13.9	A		
USGS	10194200	2015-09-19	13.6	A		
USGS	10194200	2015-09-20	13.0	A		
USGS	10194200	2015-09-21	12.1	A		
USGS	10194200	2015-09-22	11.7	A		
USGS	10194200	2015-09-23	11.7	A		
USGS	10194200	2015-09-24	11.5	A		
USGS	10194200	2015-09-25	10.8	A		
USGS	10194200	2015-09-26	10.6	A		
USGS	10194200	2015-09-27	10.6	A		
USGS	10194200	2015-09-28	10.4	A		
USGS	10194200	2015-09-29	10.7	A		
USGS	10194200	2015-09-30	10.6	A		
USGS	10194200	2015-10-01	10.5	A		
USGS	10194200	2015-10-02	10.7	A		
USGS	10194200	2015-10-03	11.9	A		
USGS	10194200	2015-10-04	12.9	A		
USGS	10194200	2015-10-05	12.6	A		
USGS	10194200	2015-10-06	12.4	A		
USGS	10194200	2015-10-07	11.7	A		
USGS	10194200	2015-10-08	11.3	A		
USGS	10194200	2015-10-09	11.2	A		
USGS	10194200	2015-10-10	11.2	A		
USGS	10194200	2015-10-11	11.1	A		
USGS	10194200	2015-10-12	11.1	A		
USGS	10194200	2015-10-13	11.1	A		
USGS	10194200	2015-10-14	11.1	A		
USGS	10194200	2015-10-15	11.1	A		
USGS	10194200	2015-10-16	11.3	A		
USGS	10194200	2015-10-17	11.9	A		
USGS	10194200	2015-10-18	13.6	A		
USGS	10194200	2015-10-19	17.0	A		
USGS	10194200	2015-10-20	15.1	A		
USGS	10194200	2015-10-21	15.9	A		
USGS	10194200	2015-10-22	14.8	A		
USGS	10194200	2015-10-23	14.2	A		
USGS	10194200	2015-10-24	13.9	A		
USGS	10194200	2015-10-25	13.8	A		
USGS	10194200	2015-10-26	13.7	A		
USGS	10194200	2015-10-27	13.9	A		
USGS	10194200	2015-10-28	13.8	A		
USGS	10194200	2015-10-29	14.6	A		
USGS	10194200	2015-10-30	15.2	A		
USGS	10194200	2015-10-31	14.5	A		
USGS	10194200	2015-11-01	14.3	A		
USGS	10194200	2015-11-02	14.0	A		
USGS	10194200	2015-11-03	14.6	A		
USGS	10194200	2015-11-04	14.9	A		
USGS	10194200	2015-11-05	14.8	A		
USGS	10194200	2015-11-06	13.9	A		
USGS	10194200	2015-11-07	13.2	A		
USGS	10194200	2015-11-08	13.7	A		
USGS	10194200	2015-11-09	15.2	A		
USGS	10194200	2015-11-10	15.2	A		
USGS	10194200	2015-11-11	15.0	A		
USGS	10194200	2015-11-12	12.1	A		
USGS	10194200	2015-11-13	13.6	A		
USGS	10194200	2015-11-14	14.4	A		
USGS	10194200	2015-11-15	14.5	A		
USGS	10194200	2015-11-16	16.6	A		
USGS	10194200	2015-11-17	14.8	A		
USGS	10194200	2015-11-18	16.4	A		
USGS	10194200	2015-11-19	15.7	A		
USGS	10194200	2015-11-20	16.4	A		
USGS	10194200	2015-11-21	11.7	A		
USGS	10194200	2015-11-22	8.00	A:e		
USGS	10194200	2015-11-23	13.9	A		
USGS	10194200	2015-11-24	17.7	A		
USGS	10194200	2015-11-25	15.9	A		
USGS	10194200	2015-11-26	13.4	A		
USGS	10194200	2015-11-27	16.2	A		
USGS	10194200	2015-11-28	15.1	A		
USGS	10194200	2015-11-29	10.9	A		
USGS	10194200	2015-11-30	7.00	A:e		
USGS	10194200	2015-12-01	4.00	A:e		
USGS	10194200	2015-12-02	6.90	A		
USGS	10194200	2015-12-03	10.0	A		
USGS	10194200	2015-12-04	14.9	A		
USGS	10194200	2015-12-05	13.4	A		
USGS	10194200	2015-12-06	13.9	A		
USGS	10194200	2015-12-07	14.5	A		
USGS	10194200	2015-12-08	15.7	A		
USGS	10194200	2015-12-09	15.0	A		
USGS	10194200	2015-12-10	15.4	A		
USGS	10194200	2015-12-11	16.0	A		
USGS	10194200	2015-12-12	15.4	A		
USGS	10194200	2015-12-13	11.1	A		
USGS	10194200	2015-12-14	16.7	A		
USGS	10194200	2015-12-15	13.1	A		
USGS	10194200	2015-12-16	12.7	A		
USGS	10194200	2015-12-17	6.39	A		
USGS	10194200	2015-12-18	9.32	A		
USGS	10194200	2015-12-19	12.7	A		
USGS	10194200	2015-12-20	15.1	A		
USGS	10194200	2015-12-21	15.5	A		
USGS	10194200	2015-12-22	18.1	A		
USGS	10194200	2015-12-23	15.5	A		
USGS	10194200	2015-12-24	5.80	A		
USGS	10194200	2015-12-25	11.9	A		
USGS	10194200	2015-12-26	10.3	A		
USGS	10194200	2015-12-27	3.39	A		
USGS	10194200	2015-12-28	6.11	A		
USGS	10194200	2015-12-29	7.74	A		
USGS	10194200	2015-12-30	8.65	A		
USGS	10194200	2015-12-31	8.91	A		
USGS	10194200	2016-01-01	7.13	A		
USGS	10194200	2016-01-02	6.74	A		
USGS	10194200	2016-01-03	9.61	A		
USGS	10194200	2016-01-04	11.1	A		
USGS	10194200	2016-01-05	13.0	A		
USGS	10194200	2016-01-06	14.9	A		
USGS	10194200	2016-01-07	15.3	A		
USGS	10194200	2016-01-08	15.0	A		
USGS	10194200	2016-01-09	16.2	A		
USGS	10194200	2016-01-10	13.4	A		
USGS	10194200	2016-01-11	8.27	A		
USGS	10194200	2016-01-12	6.45	A		
USGS	10194200	2016-01-13	9.77	A		
USGS	10194200	2016-01-14	14.2	A		
USGS	10194200	2016-01-15	15.2	A		
USGS	10194200	2016-01-16	13.8	A		
USGS	10194200	2016-01-17	14.9	A		
USGS	10194200	2016-01-18	14.8	A		
USGS	10194200	2016-01-19	14.8	A		
USGS	10194200	2016-01-20	14.6	A		
USGS	10194200	2016-01-21	11.6	A		
USGS	10194200	2016-01-22	13.9	A		
USGS	10194200	2016-01-23	14.4	A		
USGS	10194200	2016-01-24	14.8	A		
USGS	10194200	2016-01-25	14.2	A		
USGS	10194200	2016-01-26	8.04	A		
USGS	10194200	2016-01-27	9.15	A		
USGS	10194200	2016-01-28	15.1	A		
USGS	10194200	2016-01-29	16.0	A		
USGS	10194200	2016-01-30	16.9	A		
USGS	10194200	2016-01-31	15.6	A		
USGS	10194200	2016-02-01	11.3	A		
USGS	10194200	2016-02-02	10.3	A		
USGS	10194200	2016-02-03	7.01	A		
USGS	10194200	2016-02-04	10.3	A		
USGS	10194200	2016-02-05	13.9	A		
USGS	10194200	2016-02-06	11.5	A		
USGS	10194200	2016-02-07	13.1	A		
USGS	10194200	2016-02-08	13.9	A		
USGS	10194200	2016-02-09	16.2	A		
USGS	10194200	2016-02-10	16.8	A		
USGS	10194200	2016-02-11	17.4	A		
USGS	10194200	2016-02-12	18.2	A		
USGS	10194200	2016-02-13	19.1	A		
USGS	10194200	2016-02-14	19.8	A		
USGS	10194200	2016-02-15	20.4	A		
USGS	10194200	2016-02-16	20.5	A		
USGS	10194200	2016-02-17	21.8	A		
USGS	10194200	2016-02-18	29.6	A		
USGS	10194200	2016-02-19	25.0	A		
USGS	10194200	2016-02-20	26.1	A		
USGS	10194200	2016-02-21	24.8	A		
USGS	10194200	2016-02-22	25.9	A		
USGS	10194200	2016-02-23	23.4	A		
USGS	10194200	2016-02-24	20.2	A		
USGS	10194200	2016-02-25	22.9	A		
USGS	10194200	2016-02-26	23.5	A		
USGS	10194200	2016-02-27	26.2	A		
USGS	10194200	2016-02-28	29.2	A		
USGS	10194200	2016-02-29	30.6	A		
USGS	10194200	2016-03-01	32.6	A		
USGS	10194200	2016-03-02	34.1	A		
USGS	10194200	2016-03-03	34.6	A		
USGS	10194200	2016-03-04	35.8	A		
USGS	10194200	2016-03-05	37.2	A		
USGS	10194200	2016-03-06	40.5	A		
USGS	10194200	2016-03-07	43.5	A		
USGS	10194200	2016-03-08	37.4	A		
USGS	10194200	2016-03-09	34.1	A		
USGS	10194200	2016-03-10	33.1	A		
USGS	10194200	2016-03-11	35.2	A		
USGS	10194200	2016-03-12	35.4	A		
USGS	10194200	2016-03-13	37.9	A		
USGS	10194200	2016-03-14	39.8	A		
USGS	10194200	2016-03-15	37.1	A		
USGS	10194200	2016-03-16	36.3	A		
USGS	10194200	2016-03-17	34.9	A		
USGS	10194200	2016-03-18	35.5	A		
USGS	10194200	2016-03-19	34.8	A		
USGS	10194200	2016-03-20	37.0	A		
USGS	10194200	2016-03-21	40.5	A		
USGS	10194200	2016-03-22	42.6	A		
USGS	10194200	2016-03-23	37.8	A		
USGS	10194200	2016-03-24	36.2	A		
USGS	10194200	2016-03-25	38.2	A		
USGS	10194200	2016-03-26	36.6	A		
USGS	10194200	2016-03-27	34.4	A		
USGS	10194200	2016-03-28	38.0	A		
USGS	10194200	2016-03-29	40.5	A		
USGS	10194200	2016-03-30	34.9	A		
USGS	10194200	2016-03-31	33.0	A		
USGS	10194200	2016-04-01	32.3	A		
USGS	10194200	2016-04-02	34.2	A		
USGS	10194200	2016-04-03	41.1	A		
USGS	10194200	2016-04-04	44.7	A		
USGS	10194200	2016-04-05	47.8	A		
USGS	10194200	2016-04-06	50.5	A		
USGS	10194200	2016-04-07	56.4	A		
USGS	10194200	2016-04-08	63.2	A		
USGS	10194200	2016-04-09	69.8	A		
USGS	10194200	2016-04-10	78.0	A		
USGS	10194200	2016-04-11	78.2	A		
USGS	10194200	2016-04-12	81.7	A		
USGS	10194200	2016-04-13	86.4	A		
USGS	10194200	2016-04-14	102	A		
USGS	10194200	2016-04-15	105	A		
USGS	10194200	2016-04-16	94.5	A		
USGS	10194200	2016-04-17	81.0	A		
USGS	10194200	2016-04-18	73.3	A		
USGS	10194200	2016-04-19	67.5	A		
USGS	10194200	2016-04-20	69.4	A		
USGS	10194200	2016-04-21	79.0	A		
USGS	10194200	2016-04-22	96.7	A		
USGS	10194200	2016-04-23	112	A		
USGS	10194200	2016-04-24	95.4	A		
USGS	10194200	2016-04-25	89.3	A		
USGS	10194200	2016-04-26	85.7	A		
USGS	10194200	2016-04-27	77.0	A		
USGS	10194200	2016-04-28	76.7	A		
USGS	10194200	2016-04-29	85.4	A		
USGS	10194200	2016-04-30	101	A		
USGS	10194200	2016-05-01	92.1	A		
USGS	10194200	2016-05-02	89.1	A		
USGS	10194200	2016-05-03	89.3	A		
USGS	10194200	2016-05-04	95.0	A		
USGS	10194200	2016-05-05	111	A		
USGS	10194200	2016-05-06	134	A		
USGS	10194200	2016-05-07	130	A		
USGS	10194200	2016-05-08	119	A		
USGS	10194200	2016-05-09	127	A		
USGS	10194200	2016-05-10	164	A		
USGS	10194200	2016-05-11	154	A		
USGS	10194200	2016-05-12	146	A		
USGS	10194200	2016-05-13	153	A		
USGS	10194200	2016-05-14	171	A		
USGS	10194200	2016-05-15	194	A		
USGS	10194200	2016-05-16	208	A		
USGS	10194200	2016-05-17	184	A		
USGS	10194200	2016-05-18	152	A		
USGS	10194200	2016-05-19	141	A		
USGS	10194200	2016-05-20	151	A		
USGS	10194200	2016-05-21	161	A		
USGS	10194200	2016-05-22	159	A		
USGS	10194200	2016-05-23	146	A		
USGS	10194200	2016-05-24	138	A		
USGS	10194200	2016-05-25	131	A		
USGS	10194200	2016-05-26	124	A		
USGS	10194200	2016-05-27	118	A		
USGS	10194200	2016-05-28	113	A		
USGS	10194200	2016-05-29	115	A		
USGS	10194200	2016-05-30	114	A		
USGS	10194200	2016-05-31	123	A		
USGS	10194200	2016-06-01	132	A		
USGS	10194200	2016-06-02	137	A		
USGS	10194200	2016-06-03	136	A		
USGS	10194200	2016-06-04	137	A		
USGS	10194200	2016-06-05	139	A		
USGS	10194200	2016-06-06	142	A		
USGS	10194200	2016-06-07	137	A		
USGS	10194200	2016-06-08	125	A		
USGS	10194200	2016-06-09	128	A		
USGS	10194200	2016-06-10	127	A		
USGS	10194200	2016-06-11	118	A		
USGS	10194200	2016-06-12	112	A		
USGS	10194200	2016-06-13	104	A		
USGS	10194200	2016-06-14	90.6	A		
USGS	10194200	2016-06-15	84.9	A		
USGS	10194200	2016-06-16	81.4	A		
USGS	10194200	2016-06-17	76.6	A		
USGS	10194200	2016-06-18	74.2	A		
USGS	10194200	2016-06-19	69.8	A		
USGS	10194200	2016-06-20	68.1	A		
USGS	10194200	2016-06-21	67.5	A		
USGS	10194200	2016-06-22	65.6	A		
USGS	10194200	2016-06-23	61.6	A		
USGS	10194200	2016-06-24	59.1	A		
USGS	10194200	2016-06-25	56.7	A		
USGS	10194200	2016-06-26	51.7	A		
USGS	10194200	2016-06-27	48.2	A		
USGS	10194200	2016-06-28	46.4	A		
USGS	10194200	2016-06-29	46.9	A		
USGS	10194200	2016-06-30	48.6	A		
USGS	10194200	2016-07-01	65.1	A		
USGS	10194200	2016-07-02	69.0	A		
USGS	10194200	2016-07-03	69.5	A		
USGS	10194200	2016-07-04	64.3	A		
USGS	10194200	2016-07-05	61.1	A		
USGS	10194200	2016-07-06	59.5	A		
USGS	10194200	2016-07-07	57.1	A		
USGS	10194200	2016-07-08	54.6	A		
USGS	10194200	2016-07-09	53.0	A		
USGS	10194200	2016-07-10	50.2	A		
USGS	10194200	2016-07-11	48.4	A		
USGS	10194200	2016-07-12	47.1	A		
USGS	10194200	2016-07-13	45.1	A		
USGS	10194200	2016-07-14	43.1	A		
USGS	10194200	2016-07-15	40.9	A		
USGS	10194200	2016-07-16	37.7	A		
USGS	10194200	2016-07-17	35.9	A		
USGS	10194200	2016-07-18	35.8	A		
USGS	10194200	2016-07-19	34.2	A		
USGS	10194200	2016-07-20	32.4	A		
USGS	10194200	2016-07-21	30.7	A		
USGS	10194200	2016-07-22	26.0	A		
USGS	10194200	2016-07-23	21.3	A		
USGS	10194200	2016-07-24	19.9	A		
USGS	10194200	2016-07-25	19.7	A		
USGS	10194200	2016-07-26	19.9	A		
USGS	10194200	2016-07-27	17.9	A		
USGS	10194200	2016-07-28	17.0	A		
USGS	10194200	2016-07-29	16.9	A		
USGS	10194200	2016-07-30	16.6	A		
USGS	10194200	2016-07-31	17.1	A		
USGS	10194200	2016-08-01	18.2	A		
USGS	10194200	2016-08-02	18.9	A		
USGS	10194200	2016-08-03	21.6	A		
USGS	10194200	2016-08-04	22.1	A		
USGS	10194200	2016-08-05	19.6	A		
USGS	10194200	2016-08-06	20.6	A		
USGS	10194200	2016-08-07	17.1	A		
USGS	10194200	2016-08-08	15.6	A		
USGS	10194200	2016-08-09	14.6	A		
USGS	10194200	2016-08-10	14.5	A		
USGS	10194200	2016-08-11	14.7	A		
USGS	10194200	2016-08-12	14.1	A		
USGS	10194200	2016-08-13	13.4	A		
USGS	10194200	2016-08-14	13.1	A		
USGS	10194200	2016-08-15	12.7	A		
USGS	10194200	2016-08-16	13.1	A		
USGS	10194200	2016-08-17	12.9	A		
USGS	10194200	2016-08-18	13.4	A		
USGS	10194200	2016-08-19	13.2	A		
USGS	10194200	2016-08-20	12.0	A		
USGS	10194200	2016-08-21	11.8	A		
USGS	10194200	2016-08-22	12.6	A		
USGS	10194200	2016-08-23	16.0	A		
USGS	10194200	2016-08-24	15.1	A		
USGS	10194200	2016-08-25	13.4	A		
USGS	10194200	2016-08-26	13.8	A		
USGS	10194200	2016-08-27	14.1	A		
USGS	10194200	2016-08-28	13.9	A		
USGS	10194200	2016-08-29	12.5	A		
USGS	10194200	2016-08-30	11.7	A		
USGS	10194200	2016-08-31	11.3	A		
USGS	10194200	2016-09-01	12.4	A		
USGS	10194200	2016-09-02	13.0	A		
USGS	10194200	2016-09-03	11.8	A		
USGS	10194200	2016-09-04	10.6	A		
USGS	10194200	2016-09-05	10.4	A		
USGS	10194200	2016-09-06	11.1	A		
USGS	10194200	2016-09-07	10.6	A		
USGS	10194200	2016-09-08	10.4	A		
USGS	10194200	2016-09-09	10.2	A		
USGS	10194200	2016-09-10	10.3	A		
USGS	10194200	2016-09-11	10.0	A		
USGS	10194200	2016-09-12	9.74	A		
USGS	10194200	2016-09-13	10.2	A		
USGS	10194200	2016-09-14	11.7	A		
USGS	10194200	2016-09-15	11.1	A		
USGS	10194200	2016-09-16	11.2	A		
USGS	10194200	2016-09-17	11.6	A		
USGS	10194200	2016-09-18	11.1	A		
USGS	10194200	2016-09-19	10.3	A		
USGS	10194200	2016-09-20	9.80	A		
USGS	10194200	2016-09-21	10.4	A		
USGS	10194200	2016-09-22	25.4	A		
USGS	10194200	2016-09-23	34.5	A		
USGS	10194200	2016-09-24	25.0	A		
USGS	10194200	2016-09-25	21.2	A		
USGS	10194200	2016-09-26	19.0	A		
USGS	10194200	2016-09-27	18.0	A		
USGS	10194200	2016-09-28	17.7	A		
USGS	10194200	2016-09-29	18.1	A		
USGS	10194200	2016-09-30	18.4	A		
USGS	10194200	2016-10-01	18.4	A		
USGS	10194200	2016-10-02	18.4	A		
USGS	10194200	2016-10-03	17.4	A		
USGS	10194200	2016-10-04	18.1	A		
USGS	10194200	2016-10-05	17.9	A		
USGS	10194200	2016-10-06	17.1	A		
USGS	10194200	2016-10-07	16.5	A		
USGS	10194200	2016-10-08	16.4	A		
USGS	10194200	2016-10-09	15.4	A		
USGS	10194200	2016-10-10	15.4	A		
USGS	10194200	2016-10-11	15.2	A		
USGS	10194200	2016-10-12	15.4	A		
USGS	10194200	2016-10-13	15.0	A		
USGS	10194200	2016-10-14	14.6	A		
USGS	10194200	2016-10-15	14.1	A		
USGS	10194200	2016-10-16	14.3	A		
USGS	10194200	2016-10-17	14.5	A		
USGS	10194200	2016-10-18	14.7	A		
USGS	10194200	2016-10-19	14.8	A		
USGS	10194200	2016-10-20	14.8	A		
USGS	10194200	2016-10-21	14.9	A		
USGS	10194200	2016-10-22	14.6	A		
USGS	10194200	2016-10-23	14.3	A		
USGS	10194200	2016-10-24	15.2	A		
USGS	10194200	2016-10-25	20.0	A		
USGS	10194200	2016-10-26	16.1	A		
USGS	10194200	2016-10-27	15.5	A		
USGS	10194200	2016-10-28	15.1	A		
USGS	10194200	2016-10-29	16.9	A		
USGS	10194200	2016-10-30	15.5	A		
USGS	10194200	2016-10-31	15.1	A		
USGS	10194200	2016-11-01	15.5	A		
USGS	10194200	2016-11-02	15.6	A		
USGS	10194200	2016-11-03	15.3	A		
USGS	10194200	2016-11-04	15.3	A		
USGS	10194200	2016-11-05	15.1	A		
USGS	10194200	2016-11-06	14.9	A		
USGS	10194200	2016-11-07	14.8	A		
USGS	10194200	2016-11-08	14.7	A		
USGS	10194200	2016-11-09	14.6	A		
USGS	10194200	2016-11-10	14.6	A		
USGS	10194200	2016-11-11	14.5	A		
USGS	10194200	2016-11-12	14.5	A		
USGS	10194200	2016-11-13	14.3	A		
USGS	10194200	2016-11-14	14.3	A		
USGS	10194200	2016-11-15	14.1	A		
USGS	10194200	2016-11-16	13.3	A		
USGS	10194200	2016-11-17	13.2	A		
USGS	10194200	2016-11-18	7.82	A		
USGS	10194200	2016-11-19	14.5	A		
USGS	10194200	2016-11-20	15.7	A		
USGS	10194200	2016-11-21	16.2	A		
USGS	10194200	2016-11-22	17.2	A		
USGS	10194200	2016-11-23	13.2	A		
USGS	10194200	2016-11-24	12.2	A		
USGS	10194200	2016-11-25	10.1	A		
USGS	10194200	2016-11-26	13.1	A		
USGS	10194200	2016-11-27	16.0	A		
USGS	10194200	2016-11-28	14.7	A		
USGS	10194200	2016-11-29	13.9	A		
USGS	10194200	2016-11-30	8.93	A		
USGS	10194200	2016-12-01	14.0	A		
USGS	10194200	2016-12-02	14.9	A		
USGS	10194200	2016-12-03	6.23	A		
USGS	10194200	2016-12-04	9.21	A		
USGS	10194200	2016-12-05	16.6	A		
USGS	10194200	2016-12-06	9.46	A		
USGS	10194200	2016-12-07	7.77	A		
USGS	10194200	2016-12-08	9.16	A		
USGS	10194200	2016-12-09	17.6	A		
USGS	10194200	2016-12-10	15.1	A		
USGS	10194200	2016-12-11	16.4	A		
USGS	10194200	2016-12-12	14.5	A		
USGS	10194200	2016-12-13	13.4	A		
USGS	10194200	2016-12-14	13.9	A		
USGS	10194200	2016-12-15	14.1	A		
USGS	10194200	2016-12-16	23.0	A		
USGS	10194200	2016-12-17	13.4	A		
USGS	10194200	2016-12-18	3.51	A		
USGS	10194200	2016-12-19	4.64	A		
USGS	10194200	2016-12-20	9.47	A		
USGS	10194200	2016-12-21	13.4	A		
